x_m,y_m
27.5,55.38461538461538
27.4,55.38461538461538
27.3,55.38461538461538
27.2,55.38461538461538
27.1,55.38461538461538
27.0,55.38461538461538
26.9,55.38461538461538
26.8,55.38461538461538
26.7,55.38461538461538
26.6,55.38461538461538
26.5,55.38461538461538
26.4,55.38461538461538
26.3,55.38461538461538
26.2,55.38461538461538
26.1,55.38461538461538
26.0,55.38461538461538
25.9,55.38461538461538
25.8,55.38461538461538
25.7,55.38461538461538
25.6,55.38461538461538
25.5,55.38461538461538
25.4,55.38461538461538
25.3,55.38461538461538
25.2,55.38461538461538
25.1,55.38461538461538
25.0,55.38461538461538
24.9,55.38461538461538
24.8,55.38461538461538
24.7,55.38461538461538
24.6,55.38461538461538
24.5,55.38461538461538
24.4,55.38461538461538
24.3,55.38461538461538
24.2,55.38461538461538
24.1,55.38461538461538
24.0,55.38461538461538
23.9,55.38461538461538
23.8,55.38461538461538
23.7,55.38461538461538
23.6,55.38461538461538
23.5,55.38461538461538
23.4,55.38461538461538
23.3,55.38461538461538
23.2,55.38461538461538
23.1,55.38461538461538
23.0,55.38461538461538
22.9,55.38461538461538
22.8,55.38461538461538
22.7,55.38461538461538
22.6,55.38461538461538
22.5,55.38461538461538
22.4,55.38461538461538
22.3,55.38461538461538
22.2,55.38461538461538
22.1,55.38461538461538
22.0,55.38461538461538
21.9,55.38461538461538
21.8,55.38461538461538
21.7,55.38461538461538
21.6,55.38461538461538
21.5,55.38461538461538
21.4,55.38461538461538
21.3,55.38461538461538
21.2,55.38461538461538
21.1,55.38461538461538
21.0,55.38461538461538
20.9,55.38461538461538
20.8,55.38461538461538
20.7,55.38461538461538
20.6,55.38461538461538
20.5,55.38461538461538
20.4,55.38461538461538
20.3,55.38461538461538
20.2,55.38461538461538
20.1,55.38461538461538
20.0,55.38461538461538
19.9,55.38461538461538
19.8,55.38461538461538
19.7,55.38461538461538
19.6,55.38461538461538
19.5,55.38461538461538
19.4,55.38461538461538
19.3,55.38461538461538
19.2,55.38461538461538
19.1,55.38461538461538
19.0,55.38461538461538
18.9,55.38461538461538
18.8,55.38461538461538
18.7,55.38461538461538
18.6,55.38461538461538
18.5,55.38461538461538
18.4,55.38461538461538
18.3,55.38461538461538
18.2,55.38461538461538
18.1,55.38461538461538
18.0,55.38461538461538
17.9,55.38461538461538
17.8,55.38461538461538
17.7,55.38461538461538
17.6,55.38461538461538
17.5,55.38461538461538
17.4,55.38461538461538
17.3,55.38461538461538
17.2,55.38461538461538
17.1,55.38461538461538
17.0,55.38461538461538
16.9,55.38461538461538
16.8,55.38461538461538
16.7,55.38461538461538
16.6,55.38461538461538
16.5,55.38461538461538
16.4,55.38461538461538
16.3,55.38461538461538
16.2,55.38461538461538
16.1,55.38461538461538
16.0,55.38461538461538
15.899999999999999,55.38461538461538
15.8,55.38461538461538
15.7,55.38461538461538
15.6,55.38461538461538
15.5,55.38461538461538
15.399999999999999,55.38461538461538
15.3,55.38461538461538
15.2,55.38461538461538
15.1,55.38461538461538
15.0,55.38461538461538
14.9,55.38461538461538
14.8,55.38461538461538
14.7,55.38461538461538
14.6,55.38461538461538
14.5,55.38461538461538
14.4,55.38461538461538
14.3,55.38461538461538
14.2,55.38461538461538
14.1,55.38461538461538
14.0,55.38461538461538
13.9,55.38461538461538
13.8,55.38461538461538
13.7,55.38461538461538
13.6,55.38461538461538
13.5,55.38461538461538
13.4,55.38461538461538
13.3,55.38461538461538
13.2,55.38461538461538
13.1,55.38461538461538
13.0,55.38461538461538
12.9,55.38461538461538
12.8,55.38461538461538
12.7,55.38461538461538
12.6,55.38461538461538
12.5,55.38461538461538
12.4,55.38461538461538
12.3,55.38461538461538
12.2,55.38461538461538
12.1,55.38461538461538
12.0,55.38461538461538
11.9,55.38461538461538
11.8,55.38461538461538
11.7,55.38461538461538
11.6,55.38461538461538
11.5,55.38461538461538
11.4,55.38461538461538
11.3,55.38461538461538
11.2,55.38461538461538
11.1,55.38461538461538
11.0,55.38461538461538
10.899999999999999,55.38461538461538
10.8,55.38461538461538
10.7,55.38461538461538
10.6,55.38461538461538
10.5,55.38461538461538
10.399999999999999,55.38461538461538
10.3,55.38461538461538
10.2,55.38461538461538
10.1,55.38461538461538
10.0,55.38461538461538
9.9,55.38461538461538
9.8,55.38461538461538
9.7,55.38461538461538
9.6,55.38461538461538
9.5,55.38461538461538
9.4,55.38461538461538
9.3,55.38461538461538
9.2,55.38461538461538
9.1,55.38461538461538
9.0,55.38461538461538
8.9,55.38461538461538
8.8,55.38461538461538
8.7,55.38461538461538
8.6,55.38461538461538
8.5,55.38461538461538
8.4,55.38461538461538
8.3,55.38461538461538
8.2,55.38461538461538
8.1,55.38461538461538
8.0,55.38461538461538
7.9,55.38461538461538
7.8,55.38461538461538
7.699999999999999,55.38461538461538
7.6,55.38461538461538
7.5,55.38461538461538
7.4,55.38461538461538
7.3,55.38461538461538
7.199999999999999,55.38461538461538
7.1,55.38461538461538
7.0,55.38461538461538
6.9,55.38461538461538
6.8,55.38461538461538
6.699999999999999,55.38461538461538
6.6,55.38461538461538
6.5,55.38461538461538
6.4,55.38461538461538
6.3,55.38461538461538
6.2,55.38461538461538
6.1,55.38461538461538
6.0,55.38461538461538
5.8999999999999995,55.38461538461538
5.8,55.38461538461538
5.7,55.38461538461538
5.6,55.38461538461538
5.5,55.38461538461538
5.3999999999999995,55.38461538461538
5.3,55.38461538461538
5.199999999999999,55.38461538461538
5.1,55.38461538461538
5.0,55.38461538461538
4.9,55.38461538461538
4.8,55.38461538461538
4.7,55.38461538461538
4.6,55.38461538461538
4.5,55.38461538461538
4.4,55.38461538461538
4.3,55.38461538461538
4.2,55.38461538461538
4.1,55.38461538461538
4.0,55.38461538461538
3.9,55.38461538461538
3.8,55.38461538461538
3.7,55.38461538461538
3.5999999999999996,55.38461538461538
3.5,55.38461538461538
3.4,55.38461538461538
3.3,55.38461538461538
3.2,55.38461538461538
3.1,55.38461538461538
3.0,55.38461538461538
2.9,55.38461538461538
2.8,55.38461538461538
2.6999999999999997,55.38461538461538
2.5999999999999996,55.38461538461538
2.5,55.38461538461538
2.4,55.38461538461538
2.3,55.38461538461538
2.1999999999999997,55.38461538461538
2.0999999999999996,55.38461538461538
2.0,55.38461538461538
1.9,55.38461538461538
1.7999999999999998,55.38461538461538
1.6999999999999997,55.38461538461538
1.5999999999999996,55.38461538461538
1.5,55.38461538461538
1.4000000000000004,55.38461538461538
1.2999999999999998,55.38461538461538
1.2000000000000002,55.38461538461538
1.0999999999999996,55.38461538461538
1.0,55.38461538461538
0.8999999999999995,55.38461538461538
0.7999999999999998,55.38461538461538
0.7000000000000002,55.38461538461538
0.5999999999999996,55.38461538461538
0.5,55.38461538461538
0.39999999999999947,55.38461538461538
0.2999999999999998,55.38461538461538
0.1999999999999993,55.38461538461538
0.09999999999999964,55.38461538461538
0.0,55.38461538461538
